"","client_nr","yearmonth","credit_application","nr_credit_applications"
"16842",540,"201603",0,0
"16843",540,"201604",0,0
"16844",540,"201605",0,0
"16845",540,"201606",0,0
"16846",540,"201607",0,0
"16847",540,"201608",0,0
"16848",541,"201401",0,0
"16849",541,"201402",0,0
"16850",541,"201403",0,0
"16851",541,"201404",0,0
"16852",541,"201405",0,0
"16853",541,"201406",0,0
"16854",541,"201407",0,0
"16855",541,"201408",0,0
"16856",541,"201409",0,0
"16857",541,"201410",0,0
"16858",541,"201411",0,0
"16859",541,"201412",0,0
"16860",541,"201501",0,0
"16861",541,"201502",0,0
"16862",541,"201503",0,0
"16863",541,"201504",0,0
"16864",541,"201505",0,0
"16865",541,"201506",0,0
"16866",541,"201507",0,0
"16867",541,"201508",0,0
"16868",541,"201509",0,0
"16869",541,"201510",0,0
"16870",541,"201511",0,0
"16871",541,"201512",0,0
"16872",541,"201601",0,0
"16873",541,"201602",0,0
"16874",541,"201603",0,0
"16875",541,"201604",0,0
"16876",541,"201605",0,0
"16877",541,"201606",0,0
"16878",541,"201607",0,0
"16879",541,"201608",0,0
"16880",542,"201401",0,0
"16881",542,"201402",0,0
"16882",542,"201403",0,0
"16883",542,"201404",0,0
"16884",542,"201405",0,0
"16885",542,"201406",0,0
"16886",542,"201407",0,0
"16887",542,"201408",0,0
"16888",542,"201409",0,0
"16889",542,"201410",0,0
"16890",542,"201411",0,0
"16891",542,"201412",0,0
"16892",542,"201501",0,0
"16893",542,"201502",0,0
"16894",542,"201503",0,0
"16895",542,"201504",0,0
"16896",542,"201505",0,0
"16897",542,"201506",0,0
"16898",542,"201507",0,0
"16899",542,"201508",0,0
"16900",542,"201509",0,0
"16901",542,"201510",0,0
"16902",542,"201511",0,0
"16903",542,"201512",0,0
"16904",542,"201601",0,0
"16905",542,"201602",0,0
"16906",542,"201603",0,0
"16907",542,"201604",0,0
"16908",542,"201605",0,0
"16909",542,"201606",0,0
"16910",542,"201607",0,0
"16911",542,"201608",0,0
"16912",543,"201401",0,0
"16913",543,"201402",0,0
"16914",543,"201403",0,0
"16915",543,"201404",0,0
"16916",543,"201405",0,0
"16917",543,"201406",0,0
"16918",543,"201407",0,0
"16919",543,"201408",0,0
"16920",543,"201409",0,0
"16921",543,"201410",0,0
"16922",543,"201411",0,0
"16923",543,"201412",1,1
"16924",543,"201501",0,0
"16925",543,"201502",0,0
"16926",543,"201503",0,0
"16927",543,"201504",0,0
"16928",543,"201505",0,0
"16929",543,"201506",0,0
"16930",543,"201507",0,0
"16931",543,"201508",0,0
"16932",543,"201509",1,1
"16933",543,"201510",0,0
"16934",543,"201511",0,0
"16935",543,"201512",0,0
"16936",543,"201601",0,0
"16937",543,"201602",0,0
"16938",543,"201603",0,0
"16939",543,"201604",0,0
"16940",543,"201605",0,0
"16941",543,"201606",0,0
"16942",543,"201607",0,0
"16943",543,"201608",0,0
"16944",544,"201401",0,0
"16945",544,"201402",0,0
"16946",544,"201403",0,0
"16947",544,"201404",0,0
"16948",544,"201405",0,0
"16949",544,"201406",0,0
"16950",544,"201407",0,0
"16951",544,"201408",0,0
"16952",544,"201409",0,0
"16953",544,"201410",0,0
"16954",544,"201411",0,0
"16955",544,"201412",0,0
"16956",544,"201501",0,0
"16957",544,"201502",0,0
"16958",544,"201503",0,0
"16959",544,"201504",0,0
"16960",544,"201505",0,0
"16961",544,"201506",0,0
"16962",544,"201507",0,0
"16963",544,"201508",0,0
"16964",544,"201509",0,0
"16965",544,"201510",0,0
"16966",544,"201511",0,0
"16967",544,"201512",0,0
"16968",544,"201601",0,0
"16969",544,"201602",0,0
"16970",544,"201603",0,0
"16971",544,"201604",0,0
"16972",544,"201605",0,0
"16973",544,"201606",0,0
"16974",544,"201607",0,0
"16975",544,"201608",0,0
"16976",545,"201401",0,0
"16977",545,"201402",0,0
"16978",545,"201403",0,0
"16979",545,"201404",0,0
"16980",545,"201405",0,0
"16981",545,"201406",0,0
"16982",545,"201407",0,0
"16983",545,"201408",1,3
"16984",545,"201409",0,0
"16985",545,"201410",0,0
"16986",545,"201411",0,0
"16987",545,"201412",0,0
"16988",545,"201501",0,0
"16989",545,"201502",0,0
"16990",545,"201503",0,0
"16991",545,"201504",0,0
"16992",545,"201505",0,0
"16993",545,"201506",0,0
"16994",545,"201507",1,7
"16995",545,"201508",0,0
"16996",545,"201509",0,0
"16997",545,"201510",0,0
"16998",545,"201511",0,0
"16999",545,"201512",0,0
"17000",545,"201601",0,0
"17001",545,"201602",0,0
"17002",545,"201603",0,0
"17003",545,"201604",0,0
"17004",545,"201605",0,0
"17005",545,"201606",0,0
"17006",545,"201607",0,0
"17007",545,"201608",0,0
"17008",546,"201401",0,0
"17009",546,"201402",0,0
"17010",546,"201403",0,0
"17011",546,"201404",0,0
"17012",546,"201405",0,0
"17013",546,"201406",0,0
"17014",546,"201407",0,0
"17015",546,"201408",0,0
"17016",546,"201409",0,0
"17017",546,"201410",0,0
"17018",546,"201411",0,0
"17019",546,"201412",0,0
"17020",546,"201501",0,0
"17021",546,"201502",0,0
"17022",546,"201503",0,0
"17023",546,"201504",0,0
"17024",546,"201505",0,0
"17025",546,"201506",0,0
"17026",546,"201507",0,0
"17027",546,"201508",0,0
"17028",546,"201509",0,0
"17029",546,"201510",0,0
"17030",546,"201511",0,0
"17031",546,"201512",0,0
"17032",546,"201601",0,0
"17033",546,"201602",0,0
"17034",546,"201603",0,0
"17035",546,"201604",0,0
"17036",546,"201605",0,0
"17037",546,"201606",0,0
"17038",546,"201607",0,0
"17039",546,"201608",0,0
"17040",547,"201401",0,0
"17041",547,"201402",0,0
"17042",547,"201403",0,0
"17043",547,"201404",0,0
"17044",547,"201405",0,0
"17045",547,"201406",0,0
"17046",547,"201407",0,0
"17047",547,"201408",0,0
"17048",547,"201409",1,1
"17049",547,"201410",0,0
"17050",547,"201411",0,0
"17051",547,"201412",0,0
"17052",547,"201501",0,0
"17053",547,"201502",0,0
"17054",547,"201503",0,0
"17055",547,"201504",0,0
"17056",547,"201505",0,0
"17057",547,"201506",0,0
"17058",547,"201507",0,0
"17059",547,"201508",0,0
"17060",547,"201509",0,0
"17061",547,"201510",0,0
"17062",547,"201511",0,0
"17063",547,"201512",0,0
"17064",547,"201601",0,0
"17065",547,"201602",0,0
"17066",547,"201603",0,0
"17067",547,"201604",0,0
"17068",547,"201605",0,0
"17069",547,"201606",0,0
"17070",547,"201607",0,0
"17071",547,"201608",0,0
"17072",548,"201401",0,0
"17073",548,"201402",0,0
"17074",548,"201403",0,0
"17075",548,"201404",0,0
"17076",548,"201405",0,0
"17077",548,"201406",0,0
"17078",548,"201407",0,0
"17079",548,"201408",0,0
"17080",548,"201409",0,0
"17081",548,"201410",0,0
"17082",548,"201411",0,0
"17083",548,"201412",0,0
"17084",548,"201501",0,0
"17085",548,"201502",0,0
"17086",548,"201503",0,0
"17087",548,"201504",0,0
"17088",548,"201505",0,0
"17089",548,"201506",0,0
"17090",548,"201507",0,0
"17091",548,"201508",0,0
"17092",548,"201509",0,0
"17093",548,"201510",0,0
"17094",548,"201511",0,0
"17095",548,"201512",0,0
"17096",548,"201601",0,0
"17097",548,"201602",0,0
"17098",548,"201603",0,0
"17099",548,"201604",0,0
"17100",548,"201605",0,0
"17101",548,"201606",0,0
"17102",548,"201607",0,0
"17103",548,"201608",0,0
"17104",549,"201401",0,0
"17105",549,"201402",0,0
"17106",549,"201403",0,0
"17107",549,"201404",0,0
"17108",549,"201405",0,0
"17109",549,"201406",0,0
"17110",549,"201407",0,0
"17111",549,"201408",0,0
"17112",549,"201409",0,0
"17113",549,"201410",0,0
"17114",549,"201411",0,0
"17115",549,"201412",0,0
"17116",549,"201501",0,0
"17117",549,"201502",0,0
"17118",549,"201503",0,0
"17119",549,"201504",0,0
"17120",549,"201505",0,0
"17121",549,"201506",0,0
"17122",549,"201507",0,0
"17123",549,"201508",0,0
"17124",549,"201509",0,0
"17125",549,"201510",0,0
"17126",549,"201511",1,1
"17127",549,"201512",0,0
"17128",549,"201601",0,0
"17129",549,"201602",0,0
"17130",549,"201603",0,0
"17131",549,"201604",0,0
"17132",549,"201605",0,0
"17133",549,"201606",0,0
"17134",549,"201607",0,0
"17135",549,"201608",0,0
"17136",550,"201401",0,0
"17137",550,"201402",0,0
"17138",550,"201403",0,0
"17139",550,"201404",0,0
"17140",550,"201405",0,0
"17141",550,"201406",0,0
"17142",550,"201407",0,0
"17143",550,"201408",0,0
"17144",550,"201409",0,0
"17145",550,"201410",0,0
"17146",550,"201411",0,0
"17147",550,"201412",0,0
"17148",550,"201501",0,0
"17149",550,"201502",0,0
"17150",550,"201503",0,0
"17151",550,"201504",0,0
"17152",550,"201505",0,0
"17153",550,"201506",0,0
"17154",550,"201507",0,0
"17155",550,"201508",0,0
"17156",550,"201509",1,1
"17157",550,"201510",0,0
"17158",550,"201511",0,0
"17159",550,"201512",0,0
"17160",550,"201601",0,0
"17161",550,"201602",0,0
"17162",550,"201603",0,0
"17163",550,"201604",0,0
"17164",550,"201605",0,0
"17165",550,"201606",0,0
"17166",550,"201607",0,0
"17167",550,"201608",0,0
"17168",551,"201401",0,0
"17169",551,"201402",0,0
"17170",551,"201403",0,0
"17171",551,"201404",0,0
"17172",551,"201405",1,2
"17173",551,"201406",0,0
"17174",551,"201407",0,0
"17175",551,"201408",0,0
"17176",551,"201409",0,0
"17177",551,"201410",0,0
"17178",551,"201411",0,0
"17179",551,"201412",0,0
"17180",551,"201501",0,0
"17181",551,"201502",0,0
"17182",551,"201503",0,0
"17183",551,"201504",0,0
"17184",551,"201505",0,0
"17185",551,"201506",0,0
"17186",552,"201401",0,0
"17187",552,"201402",1,1
"17188",552,"201403",0,0
"17189",552,"201404",0,0
"17190",552,"201405",0,0
"17191",552,"201406",0,0
"17192",552,"201407",0,0
"17193",552,"201408",0,0
"17194",552,"201409",0,0
"17195",552,"201410",0,0
"17196",552,"201411",0,0
"17197",552,"201412",0,0
"17198",552,"201501",0,0
"17199",552,"201502",0,0
"17200",552,"201503",0,0
"17201",552,"201504",1,1
"17202",552,"201505",0,0
"17203",552,"201506",0,0
"17204",552,"201507",0,0
"17205",552,"201508",0,0
"17206",552,"201509",0,0
"17207",552,"201510",0,0
"17208",552,"201511",0,0
"17209",552,"201512",0,0
"17210",552,"201601",0,0
"17211",552,"201602",0,0
"17212",552,"201603",0,0
"17213",552,"201604",0,0
"17214",552,"201605",0,0
"17215",552,"201606",0,0
"17216",552,"201607",0,0
"17217",552,"201608",0,0
"17218",553,"201401",0,0
"17219",553,"201402",0,0
"17220",553,"201403",0,0
"17221",553,"201404",0,0
"17222",553,"201405",0,0
"17223",553,"201406",0,0
"17224",553,"201407",0,0
"17225",553,"201408",0,0
"17226",553,"201409",0,0
"17227",553,"201410",0,0
"17228",553,"201411",0,0
"17229",553,"201412",0,0
"17230",553,"201501",1,1
"17231",553,"201502",0,0
"17232",553,"201503",0,0
"17233",553,"201504",0,0
"17234",553,"201505",0,0
"17235",553,"201506",1,1
"17236",553,"201507",0,0
"17237",553,"201508",0,0
"17238",553,"201509",0,0
"17239",553,"201510",0,0
"17240",553,"201511",0,0
"17241",553,"201512",0,0
"17242",553,"201601",0,0
"17243",553,"201602",0,0
"17244",553,"201603",0,0
"17245",553,"201604",0,0
"17246",553,"201605",0,0
"17247",553,"201606",0,0
"17248",553,"201607",0,0
"17249",553,"201608",0,0
"17250",554,"201401",0,0
"17251",554,"201402",0,0
"17252",554,"201403",0,0
"17253",554,"201404",0,0
"17254",554,"201405",1,3
"17255",554,"201406",0,0
"17256",554,"201407",0,0
"17257",554,"201408",0,0
"17258",554,"201409",0,0
"17259",554,"201410",0,0
"17260",554,"201411",0,0
"17261",554,"201412",0,0
"17262",554,"201501",0,0
"17263",554,"201502",0,0
"17264",554,"201503",0,0
"17265",554,"201504",0,0
"17266",554,"201505",0,0
"17267",554,"201506",1,1
"17268",554,"201507",0,0
"17269",554,"201508",0,0
"17270",554,"201509",0,0
"17271",554,"201510",0,0
"17272",554,"201511",0,0
"17273",554,"201512",0,0
"17274",554,"201601",0,0
"17275",554,"201602",0,0
"17276",554,"201603",0,0
"17277",554,"201604",0,0
"17278",554,"201605",1,1
"17279",554,"201606",0,0
"17280",554,"201607",0,0
"17281",554,"201608",0,0
"17282",555,"201401",0,0
"17283",555,"201402",0,0
"17284",555,"201403",0,0
"17285",555,"201404",1,1
"17286",555,"201405",1,1
"17287",555,"201406",1,1
"17288",555,"201407",0,0
"17289",555,"201408",0,0
"17290",555,"201409",0,0
"17291",555,"201410",1,1
"17292",555,"201411",0,0
"17293",555,"201412",0,0
"17294",555,"201501",0,0
"17295",555,"201502",0,0
"17296",555,"201503",0,0
"17297",555,"201504",0,0
"17298",555,"201505",0,0
"17299",555,"201506",0,0
"17300",555,"201507",0,0
"17301",555,"201508",0,0
"17302",555,"201509",0,0
"17303",555,"201510",0,0
"17304",555,"201511",0,0
"17305",555,"201512",0,0
"17306",555,"201601",0,0
"17307",555,"201602",0,0
"17308",555,"201603",0,0
"17309",555,"201604",0,0
"17310",555,"201605",0,0
"17311",555,"201606",0,0
"17312",555,"201607",0,0
"17313",555,"201608",1,1
"17314",556,"201401",1,1
"17315",556,"201402",0,0
"17316",556,"201403",0,0
"17317",556,"201404",0,0
"17318",556,"201405",0,0
"17319",556,"201406",0,0
"17320",556,"201407",0,0
"17321",556,"201408",0,0
"17322",556,"201409",0,0
"17323",556,"201410",0,0
"17324",556,"201411",0,0
"17325",556,"201412",0,0
"17326",556,"201501",0,0
"17327",556,"201502",1,1
"17328",556,"201503",0,0
"17329",556,"201504",0,0
"17330",556,"201505",0,0
"17331",556,"201506",0,0
"17332",556,"201507",1,1
"17333",556,"201508",0,0
"17334",556,"201509",0,0
"17335",556,"201510",0,0
"17336",556,"201511",0,0
"17337",556,"201512",0,0
"17338",556,"201601",0,0
"17339",556,"201602",0,0
"17340",556,"201603",0,0
"17341",556,"201604",0,0
"17342",556,"201605",0,0
"17343",556,"201606",0,0
"17344",556,"201607",0,0
"17345",556,"201608",0,0
"17346",557,"201401",0,0
"17347",557,"201402",0,0
"17348",557,"201403",0,0
"17349",557,"201404",0,0
"17350",557,"201405",0,0
"17351",557,"201406",0,0
"17352",557,"201407",0,0
"17353",557,"201408",0,0
"17354",557,"201409",0,0
"17355",557,"201410",0,0
"17356",557,"201411",0,0
"17357",557,"201412",0,0
"17358",557,"201501",0,0
"17359",557,"201502",0,0
"17360",557,"201503",0,0
"17361",557,"201504",0,0
"17362",557,"201505",0,0
"17363",557,"201506",0,0
"17364",557,"201507",0,0
"17365",557,"201508",0,0
"17366",557,"201509",0,0
"17367",557,"201510",0,0
"17368",557,"201511",0,0
"17369",557,"201512",0,0
"17370",557,"201601",0,0
"17371",557,"201602",0,0
"17372",557,"201603",0,0
"17373",557,"201604",0,0
"17374",557,"201605",0,0
"17375",557,"201606",0,0
"17376",557,"201607",0,0
"17377",557,"201608",0,0
"17378",558,"201401",0,0
"17379",558,"201402",0,0
"17380",558,"201403",0,0
"17381",558,"201404",0,0
"17382",558,"201405",0,0
"17383",558,"201406",0,0
"17384",558,"201407",0,0
"17385",558,"201408",0,0
"17386",558,"201409",0,0
"17387",558,"201410",0,0
"17388",558,"201411",0,0
"17389",558,"201412",0,0
"17390",558,"201501",0,0
"17391",558,"201502",0,0
"17392",558,"201503",0,0
"17393",558,"201504",0,0
"17394",558,"201505",0,0
"17395",558,"201506",0,0
"17396",558,"201507",0,0
"17397",558,"201508",0,0
"17398",558,"201509",0,0
"17399",558,"201510",0,0
"17400",558,"201511",0,0
"17401",558,"201512",0,0
"17402",558,"201601",0,0
"17403",558,"201602",0,0
"17404",558,"201603",0,0
"17405",558,"201604",0,0
"17406",558,"201605",0,0
"17407",558,"201606",0,0
"17408",558,"201607",0,0
"17409",558,"201608",0,0
"17410",559,"201401",0,0
"17411",559,"201402",0,0
"17412",559,"201403",1,1
"17413",559,"201404",1,1
"17414",559,"201405",0,0
"17415",559,"201406",0,0
"17416",559,"201407",0,0
"17417",559,"201408",0,0
"17418",559,"201409",0,0
"17419",559,"201410",0,0
"17420",559,"201411",0,0
"17421",559,"201412",0,0
"17422",559,"201501",0,0
"17423",559,"201502",0,0
"17424",559,"201503",0,0
"17425",559,"201504",0,0
"17426",559,"201505",0,0
"17427",559,"201506",0,0
"17428",559,"201507",0,0
"17429",559,"201508",0,0
"17430",559,"201509",0,0
"17431",559,"201510",0,0
"17432",559,"201511",0,0
"17433",559,"201512",0,0
"17434",559,"201601",0,0
"17435",559,"201602",0,0
"17436",559,"201603",0,0
"17437",559,"201604",0,0
"17438",559,"201605",0,0
"17439",559,"201606",0,0
"17440",559,"201607",0,0
"17441",559,"201608",0,0
"17442",560,"201401",0,0
"17443",560,"201402",0,0
"17444",560,"201403",0,0
"17445",560,"201404",0,0
"17446",560,"201405",0,0
"17447",560,"201406",0,0
"17448",560,"201407",1,1
"17449",560,"201408",0,0
"17450",560,"201409",0,0
"17451",560,"201410",0,0
"17452",560,"201411",0,0
"17453",560,"201412",0,0
"17454",560,"201501",0,0
"17455",560,"201502",0,0
"17456",560,"201503",0,0
"17457",560,"201504",0,0
"17458",560,"201505",0,0
"17459",560,"201506",0,0
"17460",560,"201507",0,0
"17461",560,"201508",0,0
"17462",560,"201509",0,0
"17463",560,"201510",0,0
"17464",560,"201511",0,0
"17465",560,"201512",0,0
"17466",560,"201601",0,0
"17467",560,"201602",0,0
"17468",560,"201603",0,0
"17469",560,"201604",0,0
"17470",560,"201605",0,0
"17471",560,"201606",0,0
"17472",560,"201607",0,0
"17473",560,"201608",0,0
"17474",561,"201507",0,0
"17475",561,"201508",0,0
"17476",561,"201509",0,0
"17477",561,"201510",0,0
"17478",561,"201511",0,0
"17479",561,"201512",0,0
"17480",561,"201601",0,0
"17481",561,"201603",0,0
"17482",561,"201604",0,0
"17483",561,"201606",0,0
"17484",561,"201607",0,0
"17485",561,"201608",0,0
"17486",562,"201401",0,0
"17487",562,"201402",0,0
"17488",562,"201403",0,0
"17489",562,"201404",0,0
"17490",562,"201405",0,0
"17491",562,"201406",0,0
"17492",562,"201407",0,0
"17493",562,"201408",1,1
"17494",562,"201409",0,0
"17495",562,"201410",0,0
"17496",562,"201411",1,1
"17497",562,"201412",0,0
"17498",562,"201501",0,0
"17499",562,"201502",1,1
"17500",562,"201503",1,1
"17501",562,"201504",0,0
"17502",562,"201505",1,3
"17503",562,"201506",0,0
"17504",562,"201507",0,0
"17505",562,"201508",0,0
"17506",562,"201509",0,0
"17507",562,"201510",0,0
"17508",562,"201511",0,0
"17509",562,"201512",0,0
"17510",562,"201601",0,0
"17511",562,"201607",0,0
"17512",562,"201608",0,0
"17513",563,"201401",0,0
"17514",563,"201402",0,0
"17515",563,"201403",0,0
"17516",563,"201404",0,0
"17517",563,"201405",0,0
"17518",563,"201406",0,0
"17519",563,"201407",0,0
"17520",563,"201408",0,0
"17521",563,"201409",0,0
"17522",563,"201410",0,0
"17523",563,"201411",0,0
"17524",563,"201412",0,0
"17525",563,"201501",0,0
"17526",563,"201502",0,0
"17527",563,"201503",0,0
"17528",563,"201504",0,0
"17529",563,"201505",0,0
"17530",563,"201506",0,0
"17531",563,"201507",0,0
"17532",563,"201508",0,0
"17533",563,"201509",0,0
"17534",563,"201510",0,0
"17535",563,"201511",0,0
"17536",563,"201512",0,0
"17537",563,"201601",0,0
"17538",563,"201602",0,0
"17539",563,"201603",0,0
"17540",563,"201604",0,0
"17541",563,"201605",0,0
"17542",563,"201606",0,0
"17543",563,"201607",0,0
"17544",563,"201608",0,0
"17545",564,"201401",0,0
"17546",564,"201402",0,0
"17547",564,"201403",0,0
"17548",564,"201404",0,0
"17549",564,"201405",0,0
"17550",564,"201406",0,0
"17551",564,"201407",0,0
"17552",564,"201408",0,0
"17553",564,"201409",0,0
"17554",564,"201410",0,0
"17555",564,"201411",0,0
"17556",564,"201412",0,0
"17557",564,"201501",0,0
"17558",564,"201502",0,0
"17559",564,"201503",0,0
"17560",564,"201504",0,0
"17561",564,"201505",0,0
"17562",564,"201506",0,0
"17563",564,"201507",0,0
"17564",564,"201508",0,0
"17565",564,"201509",0,0
"17566",564,"201510",0,0
"17567",564,"201511",0,0
"17568",564,"201512",0,0
"17569",564,"201601",0,0
"17570",564,"201602",0,0
"17571",564,"201603",0,0
"17572",564,"201604",0,0
"17573",564,"201605",0,0
"17574",564,"201606",0,0
"17575",564,"201607",0,0
"17576",564,"201608",0,0
"17577",565,"201401",0,0
"17578",565,"201402",1,1
"17579",565,"201403",0,0
"17580",565,"201404",0,0
"17581",565,"201405",0,0
"17582",565,"201406",0,0
"17583",565,"201407",0,0
"17584",565,"201408",0,0
"17585",565,"201409",0,0
"17586",565,"201410",0,0
"17587",565,"201411",1,1
"17588",565,"201412",0,0
"17589",565,"201501",0,0
"17590",565,"201502",1,1
"17591",565,"201503",0,0
"17592",565,"201504",0,0
"17593",565,"201505",0,0
"17594",565,"201506",0,0
"17595",565,"201507",1,1
"17596",565,"201508",0,0
"17597",565,"201509",0,0
"17598",565,"201510",0,0
"17599",565,"201511",0,0
"17600",565,"201512",0,0
"17601",565,"201601",0,0
"17602",565,"201602",0,0
"17603",565,"201603",0,0
"17604",565,"201604",1,1
"17605",565,"201605",0,0
"17606",565,"201606",0,0
"17607",565,"201607",0,0
"17608",565,"201608",0,0
"17609",566,"201401",1,1
"17610",566,"201402",0,0
"17611",566,"201403",0,0
"17612",566,"201404",0,0
"17613",566,"201405",0,0
"17614",566,"201406",0,0
"17615",566,"201407",0,0
"17616",566,"201408",0,0
"17617",566,"201409",1,1
"17618",566,"201410",0,0
"17619",566,"201411",0,0
"17620",566,"201412",0,0
"17621",566,"201501",0,0
"17622",566,"201502",0,0
"17623",566,"201503",0,0
"17624",566,"201504",0,0
"17625",566,"201505",0,0
"17626",566,"201506",0,0
"17627",566,"201507",0,0
"17628",566,"201508",0,0
"17629",566,"201509",0,0
"17630",566,"201510",0,0
"17631",566,"201511",0,0
"17632",566,"201512",0,0
"17633",566,"201601",0,0
"17634",566,"201602",0,0
"17635",566,"201603",0,0
"17636",566,"201604",0,0
"17637",566,"201605",0,0
"17638",566,"201606",0,0
"17639",566,"201607",0,0
"17640",566,"201608",0,0
"17641",567,"201401",0,0
"17642",567,"201402",0,0
"17643",567,"201403",0,0
"17644",567,"201404",0,0
"17645",567,"201405",0,0
"17646",567,"201406",0,0
"17647",567,"201407",0,0
"17648",567,"201408",0,0
"17649",567,"201409",0,0
"17650",567,"201410",0,0
"17651",567,"201411",0,0
"17652",567,"201412",0,0
"17653",567,"201501",0,0
"17654",567,"201502",0,0
"17655",567,"201503",0,0
"17656",567,"201504",0,0
"17657",567,"201505",0,0
"17658",567,"201506",0,0
"17659",567,"201507",1,1
"17660",567,"201508",0,0
"17661",567,"201509",0,0
"17662",567,"201510",0,0
"17663",567,"201511",0,0
"17664",567,"201512",0,0
"17665",567,"201601",1,1
"17666",567,"201602",0,0
"17667",567,"201603",0,0
"17668",567,"201604",1,2
"17669",567,"201605",0,0
"17670",567,"201606",0,0
"17671",567,"201607",0,0
"17672",567,"201608",0,0
"17673",568,"201401",0,0
"17674",568,"201402",0,0
"17675",568,"201403",0,0
"17676",568,"201404",0,0
"17677",568,"201405",0,0
"17678",568,"201406",0,0
"17679",568,"201407",0,0
"17680",568,"201408",0,0
"17681",568,"201409",0,0
"17682",568,"201410",0,0
"17683",568,"201411",0,0
"17684",568,"201412",0,0
"17685",568,"201501",0,0
"17686",568,"201502",0,0
"17687",568,"201503",0,0
"17688",568,"201504",0,0
"17689",568,"201505",0,0
"17690",568,"201506",0,0
"17691",568,"201507",0,0
"17692",568,"201508",0,0
"17693",568,"201509",0,0
"17694",568,"201510",0,0
"17695",568,"201511",0,0
"17696",568,"201512",1,1
"17697",568,"201601",0,0
"17698",568,"201602",0,0
"17699",568,"201603",0,0
"17700",568,"201604",0,0
"17701",568,"201605",0,0
"17702",568,"201606",0,0
"17703",568,"201607",1,1
"17704",568,"201608",0,0
"17705",569,"201401",0,0
"17706",569,"201402",1,2
"17707",569,"201403",1,1
"17708",569,"201404",0,0
"17709",569,"201405",0,0
"17710",569,"201406",0,0
"17711",569,"201407",0,0
"17712",569,"201408",0,0
"17713",569,"201409",0,0
"17714",569,"201410",1,4
"17715",569,"201411",0,0
"17716",569,"201412",0,0
"17717",569,"201501",0,0
"17718",569,"201502",0,0
"17719",569,"201503",0,0
"17720",569,"201504",1,2
"17721",569,"201505",0,0
"17722",569,"201506",0,0
"17723",569,"201507",0,0
"17724",569,"201508",0,0
"17725",569,"201509",0,0
"17726",569,"201510",0,0
"17727",569,"201511",0,0
"17728",569,"201512",0,0
"17729",569,"201601",0,0
"17730",569,"201602",0,0
"17731",569,"201603",0,0
"17732",569,"201604",0,0
"17733",569,"201605",0,0
"17734",569,"201606",0,0
"17735",569,"201607",0,0
"17736",570,"201401",0,0
"17737",570,"201402",0,0
"17738",570,"201403",0,0
"17739",570,"201404",0,0
"17740",570,"201405",0,0
"17741",570,"201406",0,0
"17742",570,"201407",0,0
"17743",570,"201408",0,0
"17744",570,"201409",0,0
"17745",570,"201410",0,0
"17746",570,"201411",0,0
"17747",570,"201412",0,0
"17748",570,"201501",0,0
"17749",570,"201502",0,0
"17750",570,"201503",0,0
"17751",570,"201504",0,0
"17752",570,"201505",0,0
"17753",570,"201506",0,0
"17754",570,"201507",0,0
"17755",570,"201508",0,0
"17756",570,"201509",0,0
"17757",570,"201510",0,0
"17758",570,"201511",0,0
"17759",570,"201512",0,0
"17760",570,"201601",0,0
"17761",570,"201602",0,0
"17762",570,"201603",0,0
"17763",570,"201604",0,0
"17764",570,"201605",0,0
"17765",570,"201606",0,0
"17766",570,"201607",0,0
"17767",570,"201608",0,0
"17768",571,"201401",0,0
"17769",571,"201402",0,0
"17770",571,"201403",0,0
"17771",571,"201404",0,0
"17772",571,"201405",0,0
"17773",571,"201406",1,1
"17774",571,"201407",0,0
"17775",571,"201408",0,0
"17776",571,"201409",0,0
"17777",571,"201410",0,0
"17778",571,"201411",0,0
"17779",571,"201412",0,0
"17780",571,"201501",0,0
"17781",571,"201502",0,0
"17782",571,"201503",0,0
"17783",571,"201504",0,0
"17784",571,"201505",0,0
"17785",571,"201506",0,0
"17786",571,"201507",0,0
"17787",571,"201508",0,0
"17788",571,"201509",0,0
"17789",571,"201510",0,0
"17790",571,"201511",0,0
"17791",571,"201512",0,0
"17792",571,"201601",0,0
"17793",571,"201602",0,0
"17794",571,"201603",0,0
"17795",571,"201604",0,0
"17796",571,"201605",0,0
"17797",571,"201606",0,0
"17798",571,"201607",0,0
"17799",571,"201608",0,0
"17800",572,"201401",0,0
"17801",572,"201402",0,0
"17802",572,"201403",0,0
"17803",572,"201404",0,0
"17804",572,"201405",0,0
"17805",572,"201406",1,2
"17806",572,"201407",0,0
"17807",572,"201408",0,0
"17808",572,"201409",1,1
"17809",572,"201410",0,0
"17810",572,"201411",0,0
"17811",572,"201412",0,0
"17812",572,"201501",0,0
"17813",572,"201502",0,0
"17814",572,"201503",0,0
"17815",572,"201504",0,0
"17816",572,"201505",0,0
"17817",572,"201506",0,0
"17818",572,"201507",0,0
"17819",572,"201508",1,1
"17820",572,"201509",0,0
"17821",572,"201510",0,0
"17822",572,"201511",0,0
"17823",572,"201512",0,0
"17824",572,"201601",0,0
"17825",572,"201602",0,0
"17826",572,"201603",0,0
"17827",572,"201604",0,0
"17828",572,"201605",0,0
"17829",572,"201606",0,0
"17830",572,"201607",0,0
"17831",572,"201608",0,0
"17832",573,"201401",0,0
"17833",573,"201402",0,0
"17834",573,"201403",0,0
"17835",573,"201404",0,0
"17836",573,"201405",0,0
"17837",573,"201406",0,0
"17838",573,"201407",0,0
"17839",573,"201408",0,0
